Product Name,Rating,Date,Author,Body,Link
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"February 9, 2020",Pravidhi,"Love a lot of qualities about these shin guards. They are lightweight, sleek, easy on/easy off. The small size fits my 4 year old average-sized (~40lb, 44in) twin boys. The only thing I didn’t like about them was after practice the shin guards were being pushed up and falling out which obviously is not good for a product BUT it took me like 20 min to sew the opening shut. So, I wish they just made them already sewn in and not removeable but I understand the need for them to get washed.",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"February 26, 2020",alessi kidd,Both our boys (9 and 12) love these shin guards for soccer.  I originally ordered them because my youngest was getting rashes from his other shin guards.  These keep the skin drier and make it easy to slip the guards in and out between games.  Very comfortable!,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"February 10, 2020",Amazon Customer,Highly recommend! Wore them for the first time the other day for a soccer game.  Lightweight and comfortable!  Purchased the size M and they fit perfectly.  They come with a comfort sleeve if you prefer to not have them set up against your skin.  I plan on grabbing a second pair for a spare....or before the price goes up.,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"April 25, 2019",Megan Tuttle,"Perfect! These fit my small 5yr old just right. Easy to keep in place, and very light weight. They have a nice hard shell on the front with softer foam on the back. Looks like we could get at least a couple years of play out of these.",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"October 1, 2019",Candice,"These shinguards are perfect and are quality. I ordered small for my 8th year old son and they fit perfect. The sleeves are amazing, they have a little pouch and the shinguards are not even touching your skin.Excellent product and a great value.",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",1.0,"August 9, 2019",La Reya,Dwarf sized,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"February 25, 2019",Salko Kolarevic,"These will work great for my 4yo for her first season ever playing soccer. Size wise they will protect her legs well. The sock part is a bit big, but we just put a regular soccer sock over it to keep it in place.",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",1.0,"January 1, 2019",Brandi Carroll,These come in two pieces with a hard plastic for the gaurd. Very uncomfortable for small kids.,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",2.0,"October 23, 2019",MMP,"These didn't end up staying inside the pockets very well, as fabric began to stretch, son was constantly having to push them down",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"October 19, 2019",Mom of three,My 12 year old daughter loves these. So much easier than the ones with straps that go down on feet. Easy to clean and fit nicely.,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"July 29, 2019",Boyd Craven,"My 9 year old says ""So much better!""  We had the cheap Walmart ones before and they itched.  These new ones DO look amazing.",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",1.0,"November 26, 2019",JTemp034,These are definitely made for Juniors. Way too small to fit Adult shins. Very disappointed that that are listed as Adult and junior sized.,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"September 27, 2019",B. Woodruff,My son doesn't like anything around his ankles so being able to slip these right into his socks work out great. No more struggling to get the shin guards on and off.,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"June 17, 2019",Catianna,Great shin guards. 9 year old twins use these and are great for tournaments-can easily remove these without taking off taking socks and shoes off.,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"September 17, 2019",Candice,"I have been looking for a while for soccer shin guards for adults that are high quality and good looking. These are perfect, cheap, sleek, and fit. And they come with a sleeve that fits around my legs nicely. Very happy with the purchase!",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"January 11, 2020",La Reya,My son really likes these instead of the usual style that goes under the arch of the foot.,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",3.0,"October 28, 2019",Dylan S.,They function alright as shin guards. I am 5’ 10” and Purchased size medium. These shin guards will not stay up and my legs are a fairly normal size. It’s frustrating to have them falling down all game.The elastic sleeves are easy to wash,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"January 10, 2020",jnkochjr99,This is a very nice product I use them for Mountain Biking in the Desert where some lower Hight Cactus are trying to stick your Shins on Tight corners . They are of nice quality and stay where you put them . With them being so lite you don't even know they are there.,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",1.0,"July 25, 2019",Nick,Item arrived with a defect in one of the guards in the plastic. I was not impressed by the quality of these shin guards and would save money and look elsewhere. There also was no stamp of NOCSAE as required by many referees during matches.,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"August 24, 2019",Walter Smith,Just an opened this today tried it on my son and it fit like a glove.  Did not come with directions but it was pretty easy to figure out.,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"August 17, 2019",Andrew J. Scott,My son uses it for pole vault. It keeps his shins protected from the poles and the falls,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",1.0,"November 24, 2019",Frank Federico,Waaaaay too small! Sizing chart not accurate at all! Returning.,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"November 9, 2019",Accilia vanderlipe,I highly recommend this product.  My 15 year old loves it. Very lite weight to the point my son forgot he had them on. The product great on impact. I will purchase these again if needed.,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"September 19, 2019",Who Dean E.,"After trying many size “small” youth combo sleeve/shin guard , our little soccer star has a winner.",https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"Sportout Adult Youth Kids Soccer Shin Guards,Comprehensive Protection for Your Leg, with Cushioned Ankle Protection to Prevent Injuries (Black-1, L)",5.0,"December 22, 2019",Candice,My son loves these!  Lightweight and it does protect well,https://amazon.com/Sportout-Comprehensive-Protection-Cushioned-Injuries/product-reviews/B07JCS6YKB/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6
